,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
22940,25,0.0,266820,0.0,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
25154,35,0.0,78247,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
30778,38,0.0,167482,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
25465,56,0.0,109856,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
25039,33,0.0,133503,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
21942,38,1.0,190174,0.0,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
2363,28,0.0,42734,0.0,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
12261,45,0.0,88781,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K
23409,46,0.0,75256,0.0,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States,<=50K
16536,33,0.0,236396,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
22325,61,0.0,315977,0.0,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
10736,30,0.0,243190,0.0,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,India,>50K
3271,38,1.0,99527,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10358,50,0.0,166758,0.0,10,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
20102,39,0.0,194287,0.0,4,Never-married,Other-service,Own-child,White,Male,0,1602,35,United-States,<=50K
24122,43,0.0,152958,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
7748,68,0.0,144137,0.0,10,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50K
6504,23,0.0,33105,0.0,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
14955,63,0.0,268965,0.0,8,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
9309,36,0.0,370767,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,<=50K
18654,39,0.0,190297,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
18893,53,0.0,197054,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27937,21,0.0,478457,0.0,10,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
8234,65,0.0,115880,0.0,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
737,43,0.0,260960,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
32289,24,0.0,34568,0.0,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
16272,63,0.0,172740,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29503,23,0.0,163665,0.0,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
23436,50,0.0,160572,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,47,United-States,<=50K
9981,29,0.0,239632,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2568,29,0.0,29616,0.0,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
7912,24,0.0,211129,0.0,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
10278,32,0.0,153326,0.0,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
2148,31,0.0,60186,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28313,28,0.0,204734,0.0,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
11512,90,0.0,87285,0.0,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
31800,29,0.0,413297,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,70,Mexico,<=50K
26033,67,0.0,217892,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,35,United-States,>50K
24305,32,0.0,168138,0.0,12,Divorced,Sales,Not-in-family,White,Male,2597,0,48,United-States,<=50K
14727,61,0.0,223133,0.0,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
14198,61,0.0,273803,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3541,39,0.0,188571,0.0,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
21977,24,0.0,239663,1.0,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
11540,42,0.0,66460,0.0,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
27977,35,0.0,197719,0.0,10,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
1652,26,0.0,163189,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
31278,49,0.0,122206,0.0,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
15830,53,0.0,290688,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
14135,21,0.0,185582,0.0,10,Never-married,Sales,Own-child,White,Male,0,0,43,United-States,<=50K
11523,48,0.0,80430,0.0,7,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
26980,54,0.0,421561,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30590,40,0.0,183765,0.0,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
26679,41,0.0,30759,0.0,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
18041,58,0.0,182123,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
20980,30,0.0,111415,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
8490,38,0.0,275223,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
6122,18,0.0,71792,0.0,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
5367,17,0.0,327434,1.0,6,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
31923,55,1.0,113398,0.0,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
2343,21,0.0,191460,0.0,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
9263,26,1.0,211596,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28334,56,0.0,200316,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
18901,30,0.0,130369,0.0,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
30552,39,0.0,106347,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12046,30,0.0,233980,0.0,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12270,53,0.0,224894,0.0,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,Haiti,<=50K
3389,51,0.0,293196,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran,>50K
27343,30,0.0,295010,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28094,34,0.0,62396,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,>50K
15307,39,0.0,237943,0.0,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K
12455,56,0.0,98809,0.0,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,0,45,United-States,<=50K
29840,43,0.0,33729,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
30168,32,0.0,178623,0.0,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,<=50K
25035,49,0.0,175622,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26394,46,0.0,359193,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
31983,34,0.0,127195,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20388,38,0.0,29430,0.0,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
16061,30,0.0,340917,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8752,31,0.0,158092,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
31431,59,0.0,114760,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K
11653,29,0.0,232784,0.0,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
18899,58,0.0,196403,0.0,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States,>50K
7356,44,0.0,254134,0.0,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
5477,19,0.0,156294,0.0,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
10438,24,0.0,142404,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
3970,44,0.0,296326,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
18598,46,0.0,366089,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
11325,50,0.0,312477,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
8218,65,0.0,149811,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2206,59,Canada,<=50K
21544,25,0.0,113948,0.0,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K
2316,41,0.0,110562,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
26554,35,0.0,206951,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
14799,35,0.0,222868,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
15933,65,0.0,185001,1.0,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
6540,21,0.0,203924,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,2597,0,45,United-States,<=50K
7018,38,0.0,342448,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
23426,55,0.0,278228,1.0,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
10832,24,0.0,341368,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31683,18,0.0,240543,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
17429,46,0.0,268022,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
22482,40,0.0,164678,0.0,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
16607,40,0.0,240504,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
4321,32,0.0,80058,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11276,24,0.0,173736,0.0,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
14038,42,0.0,70655,0.0,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
31917,46,0.0,117605,0.0,5,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
7287,35,0.0,164526,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,>50K
29361,46,0.0,164427,0.0,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
22168,21,0.0,206008,0.0,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,50,United-States,<=50K
30271,41,0.0,100800,0.0,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
13612,27,0.0,289147,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
9133,20,0.0,41103,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
4286,32,0.0,175413,0.0,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,Jamaica,<=50K
32432,36,0.0,208068,0.0,1,Divorced,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,<=50K
32408,30,0.0,205152,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
2981,22,0.0,201729,0.0,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
23561,35,0.0,403037,0.0,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
2710,50,0.0,92079,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
1049,36,0.0,156667,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
20134,39,0.0,173476,0.0,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
1906,45,0.0,339681,0.0,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,45,United-States,<=50K
15607,21,0.0,195532,0.0,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
1781,37,0.0,272950,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
9350,51,0.0,77905,0.0,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
8263,52,0.0,213209,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26643,40,0.0,202872,0.0,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
9158,23,0.0,235894,0.0,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
29387,22,0.0,109815,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25471,43,0.0,117158,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
27332,46,0.0,389843,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
6102,18,0.0,38307,0.0,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
1110,35,0.0,289430,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
5027,33,1.0,348491,0.0,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
2429,36,0.0,295127,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
23549,54,0.0,166774,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
15472,71,0.0,229110,0.0,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K
15068,30,0.0,181372,0.0,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States,>50K
7589,46,0.0,202560,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
23662,37,0.0,234807,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
12053,36,0.0,182074,0.0,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
5390,31,0.0,147215,0.0,8,Divorced,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
97,37,0.0,202683,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
22171,43,0.0,27766,0.0,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
14971,36,0.0,108103,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
32412,61,0.0,149620,0.0,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12664,28,0.0,80158,0.0,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28539,27,0.0,279960,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21960,55,0.0,255364,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
18933,32,0.0,257068,0.0,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,37,United-States,<=50K
15708,49,0.0,94606,0.0,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K
30936,54,0.0,154949,0.0,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,>50K
11579,31,0.0,87560,0.0,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,<=50K
4747,42,0.0,107762,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
21991,35,0.0,434114,0.0,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
11875,63,0.0,106551,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
16097,45,0.0,102076,0.0,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
13839,47,0.0,168211,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
19232,32,0.0,54782,0.0,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
15101,51,0.0,276456,0.0,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States,>50K
1539,35,0.0,265954,0.0,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
17604,38,0.0,77820,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25107,43,0.0,206927,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29265,36,0.0,148581,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
24529,48,0.0,176732,0.0,5,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
15167,45,0.0,166636,0.0,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,United-States,<=50K
5554,58,0.0,127264,1.0,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
3729,28,0.0,25864,0.0,9,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
7408,48,0.0,141483,0.0,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
6842,41,0.0,51506,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
11194,17,0.0,244589,0.0,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
30265,32,0.0,161075,0.0,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
7202,63,0.0,35021,0.0,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,32,China,>50K
27087,32,0.0,230912,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,40,United-States,<=50K
23826,28,0.0,114158,0.0,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K
7008,49,0.0,215389,0.0,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K
32063,30,0.0,176410,0.0,11,Married-civ-spouse,Prof-specialty,Own-child,White,Female,7298,0,16,United-States,>50K
3994,35,0.0,95551,0.0,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
6573,42,0.0,119281,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
31654,54,0.0,224934,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
7428,34,0.0,434292,0.0,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States,<=50K
29716,47,0.0,106255,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29067,23,0.0,214120,0.0,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,<=50K
11700,38,0.0,272671,0.0,13,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
573,37,0.0,22463,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,>50K
6767,57,0.0,176079,0.0,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
21833,46,0.0,201699,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24430,38,0.0,193372,0.0,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
24325,19,0.0,198459,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,2001,40,United-States,<=50K
6582,35,0.0,120066,0.0,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
11405,17,0.0,176017,1.0,6,Never-married,Other-service,Other-relative,White,Male,0,0,15,United-States,<=50K
3571,58,0.0,519006,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,<=50K
1486,30,0.0,57651,0.0,9,Never-married,Adm-clerical,Unmarried,White,Male,0,2001,42,United-States,<=50K
