,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
21009,-0.5476695779690826,Private,312667,0.0,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
16626,-0.18206501133704123,Private,167440,0.0,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
31727,0.8416277752326744,Private,176157,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31194,1.4997159951703487,Self-emp-not-inc,148526,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
8631,-0.10894409801063297,Private,69481,0.0,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
19046,0.03729772864218354,Private,258276,0.0,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,3137,0,40,,<=50K
1396,1.1341114285383074,Private,398212,0.0,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5013,0,40,United-States,<=50K
28783,2.157804215108023,,270339,1.0,6,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,<=50K
1212,-0.5476695779690826,Private,32406,0.0,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,20,United-States,<=50K
18833,0.03729772864218354,Private,169249,0.0,9,Separated,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K
14100,-0.7670323179483073,Private,292536,0.0,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
26410,-0.03582318468422472,,107479,0.0,5,Never-married,,Own-child,White,Female,0,0,12,United-States,<=50K
28495,1.2072323418647157,Private,143372,0.0,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
1028,0.6953859485798578,Private,207848,1.0,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
4738,-0.986395057927532,State-gov,129200,0.0,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
25439,-0.47454866464267426,State-gov,111567,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K
4722,-1.0595159712539404,Private,314823,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,40,Dominican-Republic,<=50K
12353,-0.8401532312747155,Private,180758,0.0,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
16563,-1.4251205378859817,Private,178147,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
22803,0.03729772864218354,Self-emp-not-inc,106347,0.0,10,Divorced,Sales,Unmarried,White,Male,0,0,47,United-States,<=50K
23551,-1.4982414512123898,,379768,0.0,9,Never-married,,Own-child,Other,Female,0,0,40,United-States,<=50K
15706,1.2803532551911239,Self-emp-not-inc,50791,0.0,14,Divorced,Sales,Not-in-family,White,Male,0,1876,60,United-States,<=50K
29477,0.40290229527422483,Private,34722,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
19253,-1.5713623645387982,,198797,0.0,7,Never-married,,Own-child,White,Male,0,0,20,Peru,<=50K
30085,-0.986395057927532,Private,197130,0.0,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
13737,-0.7670323179483073,Federal-gov,341709,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22716,0.11041864196859179,Private,224658,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
10373,-0.8401532312747155,Self-emp-not-inc,115705,0.0,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
6845,1.4265950818439403,Private,213975,0.0,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30642,-0.03582318468422472,Self-emp-not-inc,67317,0.0,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
32364,0.4760232086006331,Private,190482,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,<=50K
1612,0.4760232086006331,Private,46406,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,England,>50K
2132,-0.5476695779690826,Private,106437,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
14332,1.0609905152118992,Private,158746,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
12721,-0.7670323179483073,Private,192384,0.0,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
13306,-1.1326368845803485,Private,233626,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
27592,-0.6207904912954908,Private,108247,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
16371,0.18353955529500005,Private,171615,0.0,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
20864,0.40290229527422483,State-gov,185832,0.0,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,>50K
4293,-0.401427751316266,Private,206512,0.0,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
14964,-1.1326368845803485,Private,413345,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
18063,-1.5713623645387982,Self-emp-inc,181608,1.0,6,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,<=50K
22966,-0.25518592466344947,Private,201328,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
24347,-0.03582318468422472,Private,192930,0.0,9,Separated,Sales,Unmarried,White,Female,0,0,10,United-States,<=50K
11806,-0.25518592466344947,Private,79050,0.0,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,72,United-States,<=50K
2271,-1.1326368845803485,Private,27776,0.0,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
115,1.0609905152118992,Private,95647,0.0,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
13196,-1.1326368845803485,Private,185554,0.0,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
22669,-0.18206501133704123,Private,116138,0.0,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Cambodia,<=50K
23369,-0.7670323179483073,Private,249870,0.0,15,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,<=50K
7022,0.18353955529500005,Federal-gov,34178,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
15166,0.6222650352534496,Private,111994,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
13712,-1.4982414512123898,Private,27780,0.0,9,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
5611,0.6222650352534496,Private,176319,0.0,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,38,United-States,>50K
23873,0.11041864196859179,Private,130760,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
19306,0.7685068619062662,Self-emp-not-inc,173411,0.0,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
14436,-1.278878711233165,Private,162667,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
3800,1.1341114285383074,Local-gov,135840,1.0,6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
21067,-0.25518592466344947,Private,272476,0.0,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K
1201,-0.6207904912954908,Local-gov,235271,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
21743,-0.25518592466344947,Private,65706,0.0,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
30905,-1.278878711233165,Private,198822,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
4038,-0.25518592466344947,Private,168675,0.0,9,Separated,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
15362,0.5491441219270413,Private,160647,0.0,13,Widowed,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K
14997,0.3297813819478166,Private,258049,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,53,United-States,>50K
31588,-0.7670323179483073,Private,142712,0.0,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
23182,1.4997159951703487,Self-emp-not-inc,128105,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
17659,-0.9132741446011238,Self-emp-not-inc,384276,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
7664,-1.1326368845803485,Private,215395,0.0,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
8299,-1.1326368845803485,Self-emp-not-inc,121313,0.0,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
8513,-0.693911404621899,Private,34292,0.0,9,Never-married,Other-service,Own-child,White,Male,0,0,38,United-States,<=50K
19550,-0.03582318468422472,Private,161141,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
18627,1.7190787351495735,Private,24515,0.0,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
24384,0.9147486885590826,Private,230858,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,60,United-States,>50K
1143,0.11041864196859179,Private,214010,0.0,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
14843,-1.4251205378859817,Private,219742,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
29117,-0.32830683798985777,Private,287315,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
5887,-0.47454866464267426,State-gov,304212,0.0,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
1533,0.7685068619062662,Private,245305,1.0,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K
3310,-0.18206501133704123,Private,173804,0.0,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
22430,0.18353955529500005,Local-gov,32185,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
12063,0.7685068619062662,Private,80914,0.0,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
9613,1.2072323418647157,Private,282023,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
19220,1.3534741685175322,Private,148315,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
5319,0.7685068619062662,Private,155489,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
15850,-1.5713623645387982,Private,73338,0.0,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
4000,1.7921996484759817,Private,171635,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
11466,0.2566604686214083,Private,157443,0.0,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Taiwan,>50K
4133,1.2072323418647157,Private,147098,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
9195,-1.0595159712539404,Private,237928,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,<=50K
18775,-1.278878711233165,Private,455361,0.0,5,Never-married,Other-service,Unmarried,White,Male,0,0,35,Mexico,<=50K
25371,-0.47454866464267426,Private,53373,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
3402,2.0115623884552063,,190324,0.0,9,Married-civ-spouse,,Husband,Black,Male,0,0,18,United-States,<=50K
30938,0.3297813819478166,Federal-gov,195385,0.0,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
5278,-0.32830683798985777,Private,516337,0.0,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
31576,-0.03582318468422472,Private,133963,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
1626,0.9147486885590826,Private,126010,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27200,0.03729772864218354,Private,53926,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
18968,-0.8401532312747155,Private,154210,0.0,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,India,<=50K
18245,0.40290229527422483,Self-emp-not-inc,216921,1.0,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,70,United-States,<=50K
27131,-1.0595159712539404,Private,442274,0.0,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
18946,-0.693911404621899,Private,150717,0.0,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
3431,-1.5713623645387982,Private,139183,1.0,6,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
12648,-0.03582318468422472,Private,223433,0.0,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
31871,-1.4982414512123898,,200525,0.0,7,Never-married,,Own-child,White,Female,0,0,25,United-States,<=50K
32144,1.0609905152118992,Private,58985,0.0,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,<=50K
5086,-0.401427751316266,Private,170769,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31831,0.3297813819478166,Local-gov,34640,0.0,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1887,40,United-States,>50K
3333,0.18353955529500005,Private,231689,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4507,0.9878696018854909,Private,165998,0.0,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6955,-0.8401532312747155,Private,188189,0.0,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,30,United-States,<=50K
14210,1.1341114285383074,Private,256908,0.0,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,25,United-States,>50K
17973,-0.986395057927532,Private,67467,0.0,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
5851,-0.18206501133704123,Private,287658,0.0,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
22894,0.4760232086006331,State-gov,208049,0.0,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
2848,-0.18206501133704123,Private,246449,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
12130,1.2072323418647157,,449576,0.0,3,Married-civ-spouse,,Husband,White,Male,0,0,48,Mexico,<=50K
3279,0.4760232086006331,Private,183168,0.0,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
30111,0.18353955529500005,Federal-gov,219155,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,India,>50K
24803,-1.4982414512123898,Private,111256,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
13123,0.3297813819478166,Local-gov,33331,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
15158,-0.6207904912954908,Private,159442,0.0,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland,<=50K
30553,-0.6207904912954908,Private,316471,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
1105,-0.32830683798985777,Local-gov,167999,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,33,United-States,<=50K
32374,-1.1326368845803485,Private,265077,0.0,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
29767,-0.401427751316266,Private,226267,0.0,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
21657,2.230925128434431,Self-emp-not-inc,204645,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,9386,0,72,United-States,>50K
24869,-0.10894409801063297,Self-emp-not-inc,154641,0.0,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,86,United-States,<=50K
16621,1.0609905152118992,Federal-gov,105788,0.0,13,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States,>50K
979,-0.32830683798985777,Private,159929,0.0,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
1314,-0.47454866464267426,Private,509350,0.0,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,Canada,>50K
28035,-1.0595159712539404,Private,395297,0.0,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
19726,0.7685068619062662,Self-emp-not-inc,102110,0.0,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,>50K
31555,-0.693911404621899,Private,112403,0.0,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,<=50K
7166,0.03729772864218354,Private,487486,0.0,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,,<=50K
20534,0.6953859485798578,Self-emp-not-inc,324173,0.0,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
30337,0.7685068619062662,Private,252079,0.0,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
3949,0.4760232086006331,,28359,0.0,9,Separated,,Unmarried,White,Female,0,0,10,United-States,<=50K
13727,0.40290229527422483,Private,171615,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
5679,2.742771521719289,,173542,0.0,13,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,<=50K
24322,-1.2057577979067569,Private,115244,0.0,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
31127,-1.4251205378859817,Private,166153,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
5791,-0.25518592466344947,Private,212465,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28614,-1.4251205378859817,Private,138760,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
20929,0.11041864196859179,Private,237671,0.0,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K
27607,1.5728369084967568,Private,71683,0.0,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K
26347,1.9384414751287982,Self-emp-inc,115922,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
3195,-0.6207904912954908,Private,125279,0.0,9,Married-spouse-absent,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
25572,-0.5476695779690826,State-gov,78291,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
12089,0.03729772864218354,State-gov,24721,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
30272,-1.1326368845803485,Private,256278,0.0,4,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,0,0,30,El-Salvador,<=50K
5843,-1.4982414512123898,Private,50879,1.0,6,Never-married,Other-service,Own-child,White,Male,0,0,6,United-States,<=50K
4872,0.03729772864218354,Private,172538,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
24106,-0.03582318468422472,Private,190759,0.0,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8339,0.5491441219270413,Private,146919,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
12854,0.7685068619062662,Private,177211,0.0,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
7043,0.18353955529500005,Private,65372,0.0,16,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,>50K
