,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
21192,0.9819706819004996,Private,145333,0.0,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
7309,-0.04557637221354625,Private,33975,0.0,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,>50K
3326,-0.4859536811195659,Private,43403,0.0,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,1590,54,United-States,<=50K
13624,-1.1465196444785954,Local-gov,203353,0.0,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,United-States,<=50K
3873,-0.3391612448175593,Private,137900,0.0,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
24637,-1.1465196444785954,Private,481175,0.0,10,Never-married,Exec-managerial,Own-child,Other,Male,0,0,24,Peru,<=50K
22940,-0.9997272081765888,Private,266820,0.0,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
25154,-0.26576502666655605,Private,78247,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
30778,-0.04557637221354625,Private,167482,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
25465,1.2755555545045127,Self-emp-inc,109856,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
25039,-0.4125574629685626,Private,133503,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
21942,-0.04557637221354625,Federal-gov,190174,0.0,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
2363,-0.7795385537235789,Private,42734,0.0,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
12261,0.4681971548434767,Private,88781,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K
23409,0.54159337299448,Private,75256,0.0,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States,<=50K
16536,-0.4125574629685626,Private,236396,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
22325,1.6425366452595291,Self-emp-not-inc,315977,0.0,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
10736,-0.6327461174215725,Private,243190,0.0,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,India,>50K
3271,-0.04557637221354625,Federal-gov,99527,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10358,0.8351782455984931,Private,166758,0.0,10,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
20102,0.027819845937457028,Private,194287,0.0,4,Never-married,Other-service,Own-child,White,Male,0,1602,35,United-States,<=50K
24122,0.3214047185414701,Private,152958,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
7748,2.156310172316552,Private,144137,0.0,10,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50K
6504,-1.1465196444785954,Private,33105,0.0,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
8356,-0.11897259036454952,Private,130620,0.0,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,,<=50K
14955,1.7893290815615357,Private,268965,0.0,8,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
9309,-0.1923688085155528,Private,370767,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,<=50K
18654,0.027819845937457028,Private,190297,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
18893,1.055366900051503,Local-gov,197054,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27937,-1.293312080780602,State-gov,478457,0.0,10,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
8234,1.9361215178635423,Private,115880,0.0,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
737,0.3214047185414701,State-gov,260960,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
32289,-1.0731234263275922,Private,34568,0.0,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
16272,1.7893290815615357,Private,172740,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29503,-1.1465196444785954,Private,163665,0.0,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
23436,0.8351782455984931,Private,160572,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,47,United-States,<=50K
9981,-0.7061423355725757,Private,239632,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2568,-0.7061423355725757,Self-emp-not-inc,29616,0.0,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
23470,-0.8529347718745822,Private,271603,0.0,4,Never-married,Other-service,Not-in-family,White,Male,0,0,24,,<=50K
7912,-1.0731234263275922,Private,211129,0.0,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
10278,-0.4859536811195659,Private,153326,0.0,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
2148,-0.5593498992705692,State-gov,60186,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28313,-0.7795385537235789,Private,204734,0.0,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
11512,3.771026971638624,Private,87285,0.0,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
31800,-0.7061423355725757,Private,413297,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,70,Mexico,<=50K
26033,2.082913954165549,Self-emp-not-inc,217892,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,35,United-States,>50K
24305,-0.4859536811195659,Private,168138,0.0,12,Divorced,Sales,Not-in-family,White,Male,2597,0,48,United-States,<=50K
14727,1.6425366452595291,Private,223133,0.0,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
14198,1.6425366452595291,Private,273803,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3541,0.027819845937457028,Self-emp-not-inc,188571,0.0,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
21977,-1.0731234263275922,Private,239663,1.0,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
11540,0.24800850039046685,Private,66460,0.0,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
27977,-0.26576502666655605,Private,197719,0.0,10,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
1652,-0.9263309900255855,Self-emp-not-inc,163189,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
31278,0.7617820274474898,Private,122206,0.0,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
15830,1.055366900051503,Private,290688,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
14135,-1.293312080780602,Private,185582,0.0,10,Never-married,Sales,Own-child,White,Male,0,0,43,United-States,<=50K
11523,0.6883858092964865,Private,80430,0.0,7,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
26980,1.1287631182025062,Private,421561,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30590,0.1012160640884603,Local-gov,183765,0.0,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
26679,0.17461228223946357,Private,30759,0.0,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
18041,1.4223479908065193,Private,182123,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
21666,-1.5135007352336118,,42293,1.0,6,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K
20980,-0.6327461174215725,Private,111415,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
8490,-0.04557637221354625,Self-emp-inc,275223,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
6122,-1.5135007352336118,Private,71792,0.0,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
5440,-0.26576502666655605,,476573,0.0,9,Never-married,,Not-in-family,White,Female,0,0,4,United-States,<=50K
5367,-1.5868969533846151,Private,327434,1.0,6,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
31923,1.2021593363535095,Federal-gov,113398,0.0,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
2343,-1.293312080780602,Private,191460,0.0,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
9263,-0.9263309900255855,Federal-gov,211596,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28334,1.2755555545045127,Private,200316,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
18901,-0.6327461174215725,Private,130369,0.0,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
30552,0.027819845937457028,Private,106347,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12046,-0.6327461174215725,Private,233980,0.0,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12270,1.055366900051503,Private,224894,0.0,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,Haiti,<=50K
3389,0.9085744637494964,Private,293196,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran,>50K
27343,-0.6327461174215725,Private,295010,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28094,-0.3391612448175593,Self-emp-inc,62396,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,>50K
15307,0.027819845937457028,Private,237943,0.0,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K
12455,1.2755555545045127,Private,98809,0.0,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,0,45,United-States,<=50K
29840,0.3214047185414701,Self-emp-inc,33729,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
30168,-0.4859536811195659,Private,178623,0.0,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,<=50K
25035,0.7617820274474898,Self-emp-not-inc,175622,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26394,0.54159337299448,Local-gov,359193,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
31983,-0.3391612448175593,Private,127195,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20388,-0.04557637221354625,Self-emp-not-inc,29430,0.0,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
16061,-0.6327461174215725,Private,340917,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8752,-0.5593498992705692,Local-gov,158092,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
31431,1.4957442089575226,Self-emp-not-inc,114760,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K
11653,-0.7061423355725757,Private,232784,0.0,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
18899,1.4223479908065193,Self-emp-not-inc,196403,0.0,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States,>50K
7356,0.3948009366924734,Local-gov,254134,0.0,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
5477,-1.4401045170826086,State-gov,156294,0.0,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
10438,-1.0731234263275922,Self-emp-inc,142404,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31836,3.0370647901285914,,281768,0.0,12,Married-civ-spouse,,Husband,White,Male,0,0,4,United-States,<=50K
3970,0.3948009366924734,State-gov,296326,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
18598,0.54159337299448,Self-emp-not-inc,366089,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
11325,0.8351782455984931,Self-emp-not-inc,312477,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
8218,1.9361215178635423,Private,149811,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2206,59,Canada,<=50K
21544,-0.9997272081765888,Self-emp-not-inc,113948,0.0,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K
2316,0.17461228223946357,Private,110562,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
13525,-1.4401045170826086,,112780,0.0,10,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K
26554,-0.26576502666655605,Private,206951,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
14799,-0.26576502666655605,Private,222868,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
15933,1.9361215178635423,Private,185001,1.0,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
6540,-1.293312080780602,Private,203924,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,2597,0,45,United-States,<=50K
7018,-0.04557637221354625,Private,342448,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
23426,1.2021593363535095,Self-emp-not-inc,278228,1.0,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
10832,-1.0731234263275922,Private,341368,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31683,-1.5135007352336118,Private,240543,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
17429,0.54159337299448,Private,268022,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
22482,0.1012160640884603,Private,164678,0.0,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
16607,0.1012160640884603,Private,240504,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
4321,-0.4859536811195659,Private,80058,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11276,-1.0731234263275922,Private,173736,0.0,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
14038,0.24800850039046685,Local-gov,70655,0.0,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
31917,0.54159337299448,Private,117605,0.0,5,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
7287,-0.26576502666655605,Private,164526,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,>50K
29361,0.54159337299448,Private,164427,0.0,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
18362,-1.2199158626295987,,287988,0.0,10,Never-married,,Not-in-family,White,Male,0,0,15,United-States,<=50K
22168,-1.293312080780602,Private,206008,0.0,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,50,United-States,<=50K
30271,0.17461228223946357,State-gov,100800,0.0,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
13612,-0.8529347718745822,Private,289147,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
9133,-1.3667082989316053,State-gov,41103,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
4286,-0.4859536811195659,Private,175413,0.0,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,Jamaica,<=50K
32432,-0.1923688085155528,Private,208068,0.0,1,Divorced,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,<=50K
32408,-0.6327461174215725,Private,205152,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
2981,-1.2199158626295987,Private,201729,0.0,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
23561,-0.26576502666655605,Private,403037,0.0,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
2710,0.8351782455984931,Private,92079,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
1049,-0.1923688085155528,Private,156667,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
20134,0.027819845937457028,Private,173476,0.0,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
1906,0.4681971548434767,Local-gov,339681,0.0,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,45,United-States,<=50K
15607,-1.293312080780602,Private,195532,0.0,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
1781,-0.11897259036454952,Private,272950,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
9350,0.9085744637494964,State-gov,77905,0.0,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
8263,0.9819706819004996,Private,213209,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
7136,-0.9997272081765888,,219987,0.0,12,Married-civ-spouse,,Husband,White,Male,0,0,13,United-States,<=50K
26643,0.1012160640884603,Local-gov,202872,0.0,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
9158,-1.1465196444785954,Private,235894,0.0,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
29387,-1.2199158626295987,Private,109815,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25471,0.3214047185414701,Private,117158,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
30010,0.6149895911454832,Private,228583,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K
27332,0.54159337299448,Private,389843,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
6102,-1.5135007352336118,Self-emp-inc,38307,0.0,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
1110,-0.26576502666655605,Self-emp-inc,289430,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
5027,-0.4125574629685626,Federal-gov,348491,0.0,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
2429,-0.1923688085155528,Self-emp-not-inc,295127,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
23549,1.1287631182025062,State-gov,166774,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
15472,2.376498826769562,Local-gov,229110,0.0,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K
15068,-0.6327461174215725,Local-gov,181372,0.0,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States,>50K
7589,0.54159337299448,Local-gov,202560,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
23662,-0.11897259036454952,Private,234807,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
12053,-0.1923688085155528,Private,182074,0.0,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
5390,-0.5593498992705692,Private,147215,0.0,8,Divorced,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
97,-0.11897259036454952,Private,202683,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
22171,0.3214047185414701,Private,27766,0.0,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
924,1.862725299712539,,29825,0.0,9,Married-civ-spouse,,Husband,White,Male,0,0,5,United-States,<=50K
14971,-0.1923688085155528,Private,108103,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
6342,2.3031026086185586,,293076,0.0,10,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,<=50K
32412,1.6425366452595291,Private,149620,0.0,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12664,-0.7795385537235789,Self-emp-inc,80158,0.0,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28539,-0.8529347718745822,Private,279960,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21960,1.2021593363535095,Private,255364,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
