,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
12495,45,Private,151627,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
29135,24,Private,142528,0.0,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32074,30,Private,318749,0.0,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,35,Germany,<=50K
18774,30,State-gov,158291,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
23748,43,Private,183891,0.0,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
24236,37,Private,49626,0.0,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K
14420,51,State-gov,454063,0.0,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
12618,44,Private,162184,0.0,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
28273,28,Federal-gov,183445,0.0,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,70,Puerto-Rico,<=50K
4251,43,Private,243476,0.0,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
9103,66,Self-emp-not-inc,174788,0.0,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
26852,39,Private,393480,0.0,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26826,42,Private,34278,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
23456,24,Private,103277,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,2597,0,40,United-States,<=50K
16642,18,,195981,0.0,9,Widowed,,Own-child,White,Male,0,0,40,United-States,<=50K
21904,42,Private,280410,0.0,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Haiti,<=50K
1412,39,Private,24342,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28488,30,Private,167832,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
15131,53,Federal-gov,167410,0.0,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
7934,43,Private,972354,0.0,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
27956,37,Private,324947,0.0,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
16130,20,,369678,0.0,9,Never-married,,Not-in-family,Other,Male,0,0,43,United-States,<=50K
9754,44,Self-emp-not-inc,567788,0.0,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
12161,20,,40060,0.0,10,Never-married,,Own-child,White,Male,0,0,56,United-States,<=50K
21762,67,,233182,0.0,9,Divorced,,Not-in-family,White,Female,0,0,7,United-States,<=50K
7540,50,Self-emp-not-inc,170562,0.0,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,20,United-States,<=50K
6912,31,Private,236861,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
4362,20,Private,246250,0.0,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
25477,43,Private,403276,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
9423,24,Private,285432,0.0,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28902,42,Private,29320,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
21192,52,Private,145333,0.0,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
7309,38,Private,33975,0.0,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,>50K
3326,32,Private,43403,0.0,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,1590,54,United-States,<=50K
13624,23,Local-gov,203353,0.0,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,United-States,<=50K
3873,34,Private,137900,0.0,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
24637,23,Private,481175,0.0,10,Never-married,Exec-managerial,Own-child,Other,Male,0,0,24,Peru,<=50K
22940,25,Private,266820,0.0,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,35,Mexico,<=50K
25154,35,Private,78247,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
30778,38,Private,167482,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
25465,56,Self-emp-inc,109856,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
25039,33,Private,133503,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K
21942,38,Federal-gov,190174,0.0,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
2363,28,Private,42734,0.0,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
12261,45,Private,88781,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K
23409,46,Private,75256,0.0,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States,<=50K
16536,33,Private,236396,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
22325,61,Self-emp-not-inc,315977,0.0,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
10736,30,Private,243190,0.0,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,India,>50K
3271,38,Federal-gov,99527,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
10358,50,Private,166758,0.0,10,Divorced,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
20102,39,Private,194287,0.0,4,Never-married,Other-service,Own-child,White,Male,0,1602,35,United-States,<=50K
24122,43,Private,152958,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
7748,68,Private,144137,0.0,10,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50K
6504,23,Private,33105,0.0,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
8356,37,Private,130620,0.0,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,,<=50K
14955,63,Private,268965,0.0,8,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
9309,36,Private,370767,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2377,60,United-States,<=50K
18654,39,Private,190297,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K
18893,53,Local-gov,197054,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27937,21,State-gov,478457,0.0,10,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
8234,65,Private,115880,0.0,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
737,43,State-gov,260960,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
32289,24,Private,34568,0.0,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
16272,63,Private,172740,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29503,23,Private,163665,0.0,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
23436,50,Private,160572,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,47,United-States,<=50K
9981,29,Private,239632,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
2568,29,Self-emp-not-inc,29616,0.0,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,<=50K
23470,27,Private,271603,0.0,4,Never-married,Other-service,Not-in-family,White,Male,0,0,24,,<=50K
7912,24,Private,211129,0.0,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
10278,32,Private,153326,0.0,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
2148,31,State-gov,60186,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28313,28,Private,204734,0.0,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
11512,90,Private,87285,0.0,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
31800,29,Private,413297,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,70,Mexico,<=50K
26033,67,Self-emp-not-inc,217892,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,35,United-States,>50K
24305,32,Private,168138,0.0,12,Divorced,Sales,Not-in-family,White,Male,2597,0,48,United-States,<=50K
14727,61,Private,223133,0.0,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K
14198,61,Private,273803,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3541,39,Self-emp-not-inc,188571,0.0,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
21977,24,Private,239663,1.0,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
11540,42,Private,66460,0.0,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
27977,35,Private,197719,0.0,10,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
1652,26,Self-emp-not-inc,163189,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
31278,49,Private,122206,0.0,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,<=50K
15830,53,Private,290688,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
14135,21,Private,185582,0.0,10,Never-married,Sales,Own-child,White,Male,0,0,43,United-States,<=50K
11523,48,Private,80430,0.0,7,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
26980,54,Private,421561,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30590,40,Local-gov,183765,0.0,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
26679,41,Private,30759,0.0,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
18041,58,Private,182123,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
21666,18,,42293,1.0,6,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K
20980,30,Private,111415,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
8490,38,Self-emp-inc,275223,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
6122,18,Private,71792,0.0,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
5440,35,,476573,0.0,9,Never-married,,Not-in-family,White,Female,0,0,4,United-States,<=50K
5367,17,Private,327434,1.0,6,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
31923,55,Federal-gov,113398,0.0,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
2343,21,Private,191460,0.0,7,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
9263,26,Federal-gov,211596,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
28334,56,Private,200316,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
18901,30,Private,130369,0.0,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
30552,39,Private,106347,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12046,30,Private,233980,0.0,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
12270,53,Private,224894,0.0,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,Haiti,<=50K
3389,51,Private,293196,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran,>50K
27343,30,Private,295010,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28094,34,Self-emp-inc,62396,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,>50K
15307,39,Private,237943,0.0,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K
12455,56,Private,98809,0.0,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,0,45,United-States,<=50K
29840,43,Self-emp-inc,33729,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
30168,32,Private,178623,0.0,12,Never-married,Sales,Not-in-family,Black,Female,0,0,46,Trinadad&Tobago,<=50K
25035,49,Self-emp-not-inc,175622,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
26394,46,Local-gov,359193,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
31983,34,Private,127195,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
20388,38,Self-emp-not-inc,29430,0.0,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
16061,30,Private,340917,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8752,31,Local-gov,158092,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
31431,59,Self-emp-not-inc,114760,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K
11653,29,Private,232784,0.0,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
18899,58,Self-emp-not-inc,196403,0.0,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States,>50K
7356,44,Local-gov,254134,0.0,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
5477,19,State-gov,156294,0.0,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
10438,24,Self-emp-inc,142404,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31836,80,,281768,0.0,12,Married-civ-spouse,,Husband,White,Male,0,0,4,United-States,<=50K
3970,44,State-gov,296326,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
18598,46,Self-emp-not-inc,366089,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
11325,50,Self-emp-not-inc,312477,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K
8218,65,Private,149811,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2206,59,Canada,<=50K
21544,25,Self-emp-not-inc,113948,0.0,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K
2316,41,Private,110562,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
13525,19,,112780,0.0,10,Never-married,,Own-child,White,Female,0,0,30,United-States,<=50K
26554,35,Private,206951,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
14799,35,Private,222868,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
15933,65,Private,185001,1.0,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
6540,21,Private,203924,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,2597,0,45,United-States,<=50K
7018,38,Private,342448,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
23426,55,Self-emp-not-inc,278228,1.0,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
10832,24,Private,341368,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31683,18,Private,240543,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
17429,46,Private,268022,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
22482,40,Private,164678,0.0,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
16607,40,Private,240504,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
4321,32,Private,80058,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11276,24,Private,173736,0.0,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
14038,42,Local-gov,70655,0.0,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
31917,46,Private,117605,0.0,5,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
7287,35,Private,164526,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,>50K
29361,46,Private,164427,0.0,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
18362,22,,287988,0.0,10,Never-married,,Not-in-family,White,Male,0,0,15,United-States,<=50K
22168,21,Private,206008,0.0,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,50,United-States,<=50K
30271,41,State-gov,100800,0.0,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
13612,27,Private,289147,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
9133,20,State-gov,41103,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
4286,32,Private,175413,0.0,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,Jamaica,<=50K
32432,36,Private,208068,0.0,1,Divorced,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,<=50K
32408,30,Private,205152,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
2981,22,Private,201729,0.0,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
23561,35,Private,403037,0.0,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
2710,50,Private,92079,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
1049,36,Private,156667,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States,>50K
20134,39,Private,173476,0.0,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
1906,45,Local-gov,339681,0.0,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,45,United-States,<=50K
15607,21,Private,195532,0.0,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
1781,37,Private,272950,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
9350,51,State-gov,77905,0.0,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
8263,52,Private,213209,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
7136,25,,219987,0.0,12,Married-civ-spouse,,Husband,White,Male,0,0,13,United-States,<=50K
26643,40,Local-gov,202872,0.0,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
9158,23,Private,235894,0.0,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
29387,22,Private,109815,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25471,43,Private,117158,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
30010,47,Private,228583,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K
27332,46,Private,389843,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,>50K
6102,18,Self-emp-inc,38307,0.0,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,30,United-States,<=50K
1110,35,Self-emp-inc,289430,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Mexico,>50K
5027,33,Federal-gov,348491,0.0,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
2429,36,Self-emp-not-inc,295127,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,United-States,<=50K
23549,54,State-gov,166774,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
15472,71,Local-gov,229110,0.0,9,Widowed,Exec-managerial,Other-relative,White,Female,0,0,33,United-States,<=50K
15068,30,Local-gov,181372,0.0,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,33,United-States,>50K
7589,46,Local-gov,202560,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,40,United-States,<=50K
23662,37,Private,234807,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
12053,36,Private,182074,0.0,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K
5390,31,Private,147215,0.0,8,Divorced,Other-service,Unmarried,White,Female,0,0,21,United-States,<=50K
97,37,Private,202683,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
22171,43,Private,27766,0.0,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,>50K
924,64,,29825,0.0,9,Married-civ-spouse,,Husband,White,Male,0,0,5,United-States,<=50K
14971,36,Private,108103,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
6342,70,,293076,0.0,10,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,<=50K
32412,61,Private,149620,0.0,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12664,28,Self-emp-inc,80158,0.0,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
28539,27,Private,279960,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
21960,55,Private,255364,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
18933,32,Private,257068,0.0,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,37,United-States,<=50K
15708,49,Self-emp-inc,94606,0.0,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,>50K
30936,54,Private,154949,0.0,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,>50K
19153,34,,133278,0.0,8,Separated,,Unmarried,Black,Female,0,0,53,United-States,<=50K
11579,31,Private,87560,0.0,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,<=50K
32201,49,,113913,0.0,9,Married-civ-spouse,,Wife,White,Female,0,0,60,United-States,<=50K
4747,42,Private,107762,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
21991,35,Private,434114,0.0,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
11875,63,Self-emp-not-inc,106551,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
16097,45,Private,102076,0.0,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
24813,73,,135601,0.0,13,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,<=50K
13839,47,Private,168211,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
19232,32,Private,54782,0.0,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
15101,51,Self-emp-not-inc,276456,0.0,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States,>50K
1539,35,Private,265954,0.0,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
17604,38,Self-emp-not-inc,77820,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25107,43,State-gov,206927,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29265,36,Private,148581,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
24529,48,Private,176732,0.0,5,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
15167,45,Private,166636,0.0,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,United-States,<=50K
5554,58,Private,127264,1.0,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
3729,28,Local-gov,25864,0.0,9,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,35,United-States,<=50K
7408,48,Private,141483,0.0,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
6842,41,Private,51506,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
11194,17,Private,244589,0.0,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
30265,32,Private,161075,0.0,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
7202,63,Self-emp-not-inc,35021,0.0,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,32,China,>50K
